chapter	lang	en_segment_id	tr_segment_id	relation	confidence	reviewed
contact_tracing	fr	S14.P4	S14.P4	1-1	high	TRUE
contact_tracing	fr	S15.P1	S15.P1	1-1	high	TRUE
contact_tracing	fr	S15.P2	S15.P2	1-1	high	TRUE
contact_tracing	fr	S16.P1	S16.P1	1-1	high	TRUE
contact_tracing	fr	S17.P1	S17.P1	1-1	high	TRUE
contact_tracing	fr	S17.P2	S17.P2	1-1	high	TRUE
contact_tracing	fr	S18.P1	S18.P1	1-1	high	TRUE
contact_tracing	fr	S18.P2	S18.P2	1-1	high	TRUE
contact_tracing	fr	S18.P3	S18.P3	1-1	high	TRUE
contact_tracing	fr	S18.P4	S18.P4	1-1	high	TRUE
contact_tracing	fr	S18.P5	S18.P5	1-1	high	TRUE
contact_tracing	fr	S18.P6	S18.P6	1-1	high	TRUE
contact_tracing	fr	S18.P7	S18.P7	1-1	high	TRUE
contact_tracing	fr	S19.P1	S19.P1	1-1	high	TRUE
contact_tracing	fr	S19.P2	S19.P2	1-1	high	TRUE
contact_tracing	fr	S19.P3	S19.P3	1-1	high	TRUE
contact_tracing	fr	S19.P4	S19.P4	1-1	high	TRUE
contact_tracing	fr	S19.P5	S19.P5	1-1	high	TRUE
contact_tracing	fr	S20.P1	S20.P1	1-1	high	TRUE
contact_tracing	jp	S1.P1	S1.P1	1-1	high	TRUE
contact_tracing	jp	S2.P1	S2.P1	1-1	high	TRUE
contact_tracing	jp	S3.P1	S3.P1	1-1	high	TRUE
contact_tracing	jp	S3.P2	S3.P2	1-1	high	TRUE
contact_tracing	jp	S4.P1	S4.P1	1-1	high	TRUE
contact_tracing	jp	S5.P1	S5.P1	1-1	high	TRUE
contact_tracing	jp	S5.P2	S5.P2	1-1	high	TRUE
contact_tracing	jp	S5.P3	S5.P3	1-1	high	TRUE
contact_tracing	jp	S6.P1	S6.P1	1-1	high	TRUE
contact_tracing	jp	S6.P2	S6.P2	1-1	high	TRUE
contact_tracing	jp	S6.P3	S6.P3	1-1	high	TRUE
contact_tracing	jp	S7.P1	S7.P1	1-1	high	TRUE
contact_tracing	jp	S7.P2	S7.P2	1-1	high	TRUE
contact_tracing	jp	S7.P3	S7.P3	1-1	high	TRUE
contact_tracing	jp	S8.P1	S8.P1	1-1	high	TRUE
contact_tracing	jp	S8.P2	S8.P2	1-1	high	TRUE
contact_tracing	jp	S8.P3	S8.P3	1-1	high	TRUE
contact_tracing	jp	S9.P1	S9.P1	1-1	high	TRUE
contact_tracing	jp	S10.P1	S10.P1	1-1	high	TRUE
contact_tracing	jp	S11.P1	S11.P1	1-1	high	TRUE
contact_tracing	jp	S11.P2	S11.P2	1-1	high	TRUE
contact_tracing	jp	S11.P3	S11.P3	1-1	high	TRUE
contact_tracing	jp	S11.P4	S11.P4	1-1	high	TRUE
contact_tracing	jp	S11.P5	S11.P5	1-1	high	TRUE
contact_tracing	jp	S12.P1	S12.P1	1-1	high	TRUE
contact_tracing	jp	S12.P2	S12.P2	1-1	high	TRUE
contact_tracing	jp	S12.P3	S12.P3	1-1	high	TRUE
contact_tracing	jp	S13.P1	S13.P1	1-1	high	TRUE
contact_tracing	jp	S14.P1	S14.P1	1-1	high	TRUE
contact_tracing	jp	S14.P2	S14.P2	1-1	high	TRUE
contact_tracing	jp	S14.P3	S14.P3	1-1	high	TRUE
contact_tracing	jp	S14.P4	S14.P4	1-1	high	TRUE
contact_tracing	jp	S14.P5	S14.P5	1-1	high	TRUE
contact_tracing	jp	S15.P1	S15.P1	1-1	high	TRUE
contact_tracing	jp	S15.P2	S15.P2	1-1	high	TRUE
contact_tracing	jp	S16.P1	S16.P1	1-1	high	TRUE
contact_tracing	jp	S16.P2	S16.P2	1-1	high	TRUE
contact_tracing	jp	S17.P1	S17.P1	1-1	high	TRUE
contact_tracing	jp	S17.P2	S17.P2	1-1	high	TRUE
contact_tracing	jp	S18.P1	S18.P1	1-1	high	TRUE
contact_tracing	jp	S18.P2	S18.P2	1-1	high	TRUE
contact_tracing	jp	S18.P3	S18.P3	1-1	high	TRUE
contact_tracing	jp	S18.P4	S18.P4	1-1	high	TRUE
contact_tracing	jp	S18.P5	S18.P5	1-1	high	TRUE
contact_tracing	jp	S18.P6	S18.P6	1-1	high	TRUE
contact_tracing	jp	S18.P7	S18.P7	1-1	high	TRUE
contact_tracing	jp	S18.P8	S18.P8	1-1	high	TRUE
contact_tracing	jp	S18.P9	S18.P9	1-1	high	TRUE
contact_tracing	jp	S19.P1	S19.P1	1-1	high	TRUE
contact_tracing	jp	S19.P2	S19.P2	1-1	high	TRUE
contact_tracing	jp	S19.P3	S19.P3	1-1	high	TRUE
contact_tracing	jp	S19.P4	S19.P4	1-1	high	TRUE
contact_tracing	jp	S19.P5	S19.P5	1-1	high	TRUE
contact_tracing	jp	S19.P6	S19.P6	1-1	high	TRUE
contact_tracing	jp	S20.P1	S20.P1	1-1	high	TRUE
contact_tracing	pt	S1.P1	S1.P1	1-1	high	TRUE
contact_tracing	pt	S3.P1	S3.P1	1-1	high	TRUE
contact_tracing	pt	S4.P1	S4.P1	1-1	high	TRUE
contact_tracing	pt	S5.P1	S5.P1	1-1	high	TRUE
contact_tracing	pt	S5.P2	S5.P2	1-1	high	TRUE
contact_tracing	pt	S6.P1	S6.P1	1-1	high	TRUE
contact_tracing	pt	S6.P2	S6.P2	1-1	high	TRUE
contact_tracing	pt	S7.P1	S7.P1	1-1	high	TRUE
contact_tracing	pt	S7.P2	S7.P2	1-1	high	TRUE
contact_tracing	pt	S8.P1	S8.P1	1-1	high	TRUE
contact_tracing	pt	S8.P2	S8.P2	1-1	high	TRUE
contact_tracing	pt	S9.P1	S9.P1	1-1	high	TRUE
contact_tracing	pt	S10.P1	S10.P1	1-1	high	TRUE
contact_tracing	pt	S11.P1	S11.P1	1-1	high	TRUE
contact_tracing	pt	S11.P2	S11.P2	1-1	high	TRUE
contact_tracing	pt	S11.P3	S11.P3	1-1	high	TRUE
contact_tracing	pt	S11.P4	S11.P4	1-1	high	TRUE
contact_tracing	pt	S12.P1	S12.P1	1-1	high	TRUE
contact_tracing	pt	S12.P2	S12.P2	1-1	high	TRUE
contact_tracing	pt	S13.P1	S13.P1	1-1	high	TRUE
contact_tracing	pt	S14.P1	S14.P1	1-1	high	TRUE
contact_tracing	pt	S14.P2	S14.P2	1-1	high	TRUE
contact_tracing	pt	S14.P3	S14.P3	1-1	high	TRUE
contact_tracing	pt	S14.P4	S14.P4	1-1	high	TRUE
contact_tracing	pt	S15.P1	S15.P1	1-1	high	TRUE
contact_tracing	pt	S15.P2	S15.P2	1-1	high	TRUE
contact_tracing	pt	S16.P1	S16.P1	1-1	high	TRUE
contact_tracing	pt	S17.P1	S17.P1	1-1	high	TRUE
contact_tracing	pt	S17.P2	S17.P2	1-1	high	TRUE
contact_tracing	pt	S18.P1	S18.P1	1-1	high	TRUE
contact_tracing	pt	S18.P2	S18.P2	1-1	high	TRUE
contact_tracing	pt	S18.P3	S18.P3	1-1	high	TRUE
contact_tracing	pt	S18.P4	S18.P4	1-1	high	TRUE
contact_tracing	pt	S18.P5	S18.P5	1-1	high	TRUE
contact_tracing	pt	S18.P6	S18.P6	1-1	high	TRUE
contact_tracing	pt	S18.P7	S18.P7	1-1	high	TRUE
contact_tracing	pt	S18.P8	S18.P8	1-1	high	TRUE
contact_tracing	pt	S19.P1	S19.P1	1-1	high	TRUE
contact_tracing	pt	S19.P2	S19.P2	1-1	high	TRUE
contact_tracing	pt	S19.P3	S19.P3	1-1	high	TRUE
contact_tracing	pt	S19.P4	S19.P4	1-1	high	TRUE
contact_tracing	pt	S19.P5	S19.P5	1-1	high	TRUE
contact_tracing	pt	S20.P1	S20.P1	1-1	high	TRUE
contact_tracing	ru	S1.P1	S1.P1	1-1	high	TRUE
contact_tracing	ru	S3.P1	S3.P1	1-1	high	TRUE
contact_tracing	ru	S4.P1	S4.P1	1-1	high	TRUE
contact_tracing	ru	S5.P1	S5.P1	1-1	high	TRUE
contact_tracing	ru	S5.P2	S5.P2	1-1	high	TRUE
contact_tracing	ru	S6.P1	S6.P1	1-1	high	TRUE
contact_tracing	ru	S6.P2	S6.P2	1-1	high	TRUE
contact_tracing	ru	S7.P1	S7.P1	1-1	high	TRUE
contact_tracing	ru	S7.P2	S7.P2	1-1	high	TRUE
contact_tracing	ru	S8.P1	S8.P1	1-1	high	TRUE
contact_tracing	ru	S8.P2	S8.P2	1-1	high	TRUE
contact_tracing	ru	S9.P1	S9.P1	1-1	high	TRUE
contact_tracing	ru	S10.P1	S10.P1	1-1	high	TRUE
contact_tracing	ru	S11.P1	S11.P1	1-1	high	TRUE
contact_tracing	ru	S11.P2	S11.P2	1-1	high	TRUE
contact_tracing	ru	S11.P3	S11.P3	1-1	high	TRUE
contact_tracing	ru	S11.P4	S11.P4	1-1	high	TRUE
contact_tracing	ru	S12.P1	S12.P1	1-1	high	TRUE
contact_tracing	ru	S12.P2	S12.P2	1-1	high	TRUE
contact_tracing	ru	S13.P1	S13.P1	1-1	high	TRUE
contact_tracing	ru	S14.P1	S14.P1	1-1	high	TRUE
contact_tracing	ru	S14.P2	S14.P2	1-1	high	TRUE
contact_tracing	ru	S14.P3	S14.P3	1-1	high	TRUE
contact_tracing	ru	S14.P4	S14.P4	1-1	high	TRUE
contact_tracing	ru	S15.P1	S15.P1	1-1	high	TRUE
contact_tracing	ru	S15.P2	S15.P2	1-1	high	TRUE
contact_tracing	ru	S16.P1	S16.P1	1-1	high	TRUE
contact_tracing	ru	S17.P1	S17.P1	1-1	high	TRUE
contact_tracing	ru	S17.P2	S17.P2	1-1	high	TRUE
contact_tracing	ru	S18.P1	S18.P1	1-1	high	TRUE
contact_tracing	ru	S18.P2	S18.P2	1-1	high	TRUE
contact_tracing	ru	S18.P3	S18.P3	1-1	high	TRUE
contact_tracing	ru	S18.P4	S18.P4	1-1	high	TRUE
contact_tracing	ru	S18.P5	S18.P5	1-1	high	TRUE
contact_tracing	ru	S18.P6	S18.P6	1-1	high	TRUE
contact_tracing	ru	S18.P7	S18.P7	1-1	high	TRUE
contact_tracing	ru	S19.P1	S19.P1	1-1	high	TRUE
contact_tracing	ru	S19.P2	S19.P2	1-1	high	TRUE
contact_tracing	ru	S19.P3	S19.P3	1-1	high	TRUE
contact_tracing	ru	S19.P4	S19.P4	1-1	high	TRUE
contact_tracing	ru	S19.P5	S19.P5	1-1	high	TRUE
contact_tracing	ru	S20.P1	S20.P1	1-1	high	TRUE
contact_tracing	tr	S1.P1	S1.P1	1-1	high	TRUE
contact_tracing	tr	S3.P1	S3.P1	1-1	high	TRUE
contact_tracing	tr	S4.P1	S4.P1	1-1	high	TRUE
contact_tracing	tr	S5.P1	S5.P1	1-1	high	TRUE
contact_tracing	tr	S5.P2	S5.P2	1-1	high	TRUE
contact_tracing	tr	S6.P1	S6.P1	1-1	high	TRUE
contact_tracing	tr	S6.P2	S6.P2	1-1	high	TRUE
contact_tracing	tr	S7.P1	S7.P1	1-1	high	TRUE
contact_tracing	tr	S7.P2	S7.P2	1-1	high	TRUE
contact_tracing	tr	S8.P1	S8.P1	1-1	high	TRUE
contact_tracing	tr	S8.P2	S8.P2	1-1	high	TRUE
contact_tracing	tr	S9.P1	S9.P1	1-1	high	TRUE
contact_tracing	tr	S10.P1	S10.P1	1-1	high	TRUE
contact_tracing	tr	S11.P1	S11.P1	1-1	high	TRUE
contact_tracing	tr	S11.P2	S11.P2	1-1	high	TRUE
contact_tracing	tr	S11.P3	S11.P3	1-1	high	TRUE
contact_tracing	tr	S11.P4	S11.P4	1-1	high	TRUE
contact_tracing	tr	S12.P1	S12.P1	1-1	high	TRUE
contact_tracing	tr	S12.P2	S12.P2	1-1	high	TRUE
contact_tracing	tr	S13.P1	S13.P1	1-1	high	TRUE
contact_tracing	tr	S14.P1	S14.P1	1-1	high	TRUE
contact_tracing	tr	S14.P2	S14.P2	1-1	high	TRUE
contact_tracing	tr	S14.P3	S14.P3	1-1	high	TRUE
contact_tracing	tr	S14.P4	S14.P4	1-1	high	TRUE
contact_tracing	tr	S15.P1	S15.P1	1-1	high	TRUE
contact_tracing	tr	S15.P2	S15.P2	1-1	high	TRUE
contact_tracing	tr	S16.P1	S16.P1	1-1	high	TRUE
contact_tracing	tr	S17.P1	S17.P1	1-1	high	TRUE
contact_tracing	tr	S17.P2	S17.P2	1-1	high	TRUE
contact_tracing	tr	S18.P1	S18.P1	1-1	high	TRUE
contact_tracing	tr	S18.P2	S18.P2	1-1	high	TRUE
contact_tracing	tr	S18.P3	S18.P3	1-1	high	TRUE
contact_tracing	tr	S18.P4	S18.P4	1-1	high	TRUE
contact_tracing	tr	S18.P5	S18.P5	1-1	high	TRUE
contact_tracing	tr	S18.P6	S18.P6	1-1	high	TRUE
contact_tracing	tr	S18.P7	S18.P7	1-1	high	TRUE
contact_tracing	tr	S19.P1	S19.P1	1-1	high	TRUE
contact_tracing	tr	S19.P2	S19.P2	1-1	high	TRUE
contact_tracing	tr	S19.P3	S19.P3	1-1	high	TRUE
contact_tracing	tr	S19.P4	S19.P4	1-1	high	TRUE
contact_tracing	tr	S19.P5	S19.P5	1-1	high	TRUE
contact_tracing	tr	S20.P1	S20.P1	1-1	high	TRUE
contact_tracing	vn	S1.P1	S1.P1	1-1	high	TRUE
contact_tracing	vn	S2.P1	S2.P1	1-1	high	TRUE
contact_tracing	vn	S3.P1	S3.P1	1-1	high	TRUE
contact_tracing	vn	S4.P1	S4.P1+S4.P2	1-many	high	TRUE
contact_tracing	vn	S5.P1	S5.P1	1-1	high	TRUE
contact_tracing	vn	S5.P2	S5.P2	1-1	high	TRUE
contact_tracing	vn	S6.P1	S6.P1	1-1	high	TRUE
contact_tracing	vn	S6.P2	S6.P2	1-1	high	TRUE
contact_tracing	vn	S7.P1	S7.P1	1-1	high	TRUE
contact_tracing	vn	S7.P2	S7.P2	1-1	high	TRUE
contact_tracing	vn	S8.P1	S8.P1	1-1	high	TRUE
contact_tracing	vn	S8.P2	S8.P2	1-1	high	TRUE
contact_tracing	vn	S9.P1	S9.P1	1-1	high	TRUE
contact_tracing	vn	S10.P1	S10.P1	1-1	high	TRUE
contact_tracing	vn	S11.P1	S11.P1	1-1	high	TRUE
contact_tracing	vn	S11.P2	S11.P2	1-1	high	TRUE
contact_tracing	vn	S11.P3	S11.P3	1-1	high	TRUE
contact_tracing	vn	S11.P4	S11.P4	1-1	high	TRUE
contact_tracing	vn	S12.P1	S12.P1	1-1	high	TRUE
contact_tracing	vn	S12.P2	S12.P2	1-1	high	TRUE
contact_tracing	vn	S13.P1	S13.P1	1-1	high	TRUE
contact_tracing	vn	S14.P1	S14.P1	1-1	high	TRUE
contact_tracing	vn	S14.P2	S14.P2	1-1	high	TRUE
contact_tracing	vn	S14.P3	S14.P3	1-1	high	TRUE
contact_tracing	vn	S14.P4	S14.P4	1-1	high	TRUE
contact_tracing	vn	S15.P1	S15.P1	1-1	high	TRUE
contact_tracing	vn	S15.P2	S15.P2	1-1	high	TRUE
contact_tracing	vn	S16.P1	S16.P1	1-1	high	TRUE
contact_tracing	vn	S17.P1	S17.P1	1-1	high	TRUE
contact_tracing	vn	S17.P2	S17.P2	1-1	high	TRUE
contact_tracing	vn	S18.P1	S18.P1	1-1	high	TRUE
contact_tracing	vn	S18.P2	S18.P2	1-1	high	TRUE
contact_tracing	vn	S18.P3	S18.P3	1-1	high	TRUE
contact_tracing	vn	S18.P4	S18.P4	1-1	high	TRUE
contact_tracing	vn	S18.P5	S18.P5	1-1	high	TRUE
contact_tracing	vn	S18.P6	S18.P6	1-1	high	TRUE
contact_tracing	vn	S18.P7	S18.P7	1-1	high	TRUE
contact_tracing	vn	S19.P1	S19.P1	1-1	high	TRUE
contact_tracing	vn	S19.P2	S19.P2	1-1	high	TRUE
contact_tracing	vn	S19.P3	S19.P3	1-1	high	TRUE
contact_tracing	vn	S19.P4	S19.P4	1-1	high	TRUE
contact_tracing	vn	S19.P5	S19.P5	1-1	high	TRUE
contact_tracing	vn	S20.P1	S20.P1	1-1	high	TRUE
data_table	es	S1.P1	S1.P1	1-1	high	TRUE
data_table	es	S2.P1	S2.P1	1-1	high	TRUE
data_table	es	S3.P1	S3.P1	1-1	high	TRUE
data_table	es	S4.P1	S4.P1	1-1	high	TRUE
data_table	es	S4.P2	S4.P2	1-1	high	TRUE
data_table	es	S5.P1	S5.P1	1-1	high	TRUE
data_table	es	S5.P2	S5.P2	1-1	high	TRUE
data_table	es	S5.P3	S5.P3	1-1	high	TRUE
data_table	es	S5.P4	S5.P4	1-1	high	TRUE
data_table	es	S6.P1	S6.P1	1-1	high	TRUE
data_table	es	S6.P2	S6.P2	1-1	high	TRUE
data_table	es	S6.P3	S6.P3	1-1	high	TRUE
data_table	es	S7.P1	S7.P1	1-1	high	TRUE
data_table	es	S7.P2	S7.P2	1-1	high	TRUE
data_table	es	S8.P1	S8.P1	1-1	high	TRUE
data_table	es	S9.P1	S9.P1	1-1	high	TRUE
data_table	es	S9.P2	S9.P2	1-1	high	TRUE
data_table	es	S10.P1	S10.P1	1-1	high	TRUE
data_table	es	S10.P2	S10.P2	1-1	high	TRUE
data_table	es	S11.P1	S11.P1	1-1	high	TRUE
data_table	es	S11.P2	S11.P2	1-1	high	TRUE
data_table	es	S11.P3	S11.P3	1-1	high	TRUE
data_table	es	S11.P4	S11.P4	1-1	high	TRUE
data_table	es	S11.P5	S11.P5	1-1	high	TRUE
data_table	es	S11.P6	S11.P6	1-1	high	TRUE
data_table	es	S12.P1	S12.P1	1-1	high	TRUE
data_table	es	S12.P2	S12.P2	1-1	high	TRUE
data_table	es	S13.P1	S13.P1	1-1	high	TRUE
data_table	fr	S1.P1	S1.P1	1-1	high	TRUE
data_table	fr	S2.P1	S2.P1	1-1	high	TRUE
data_table	fr	S3.P1	S3.P1	1-1	high	TRUE
data_table	fr	NA	S3b.P1	unmatched-tr	high	TRUE
data_table	fr	S4.P1	S4.P1	1-1	high	TRUE
data_table	fr	S4.P2	S4.P2	1-1	high	TRUE
data_table	fr	S5.P1	S5.P1	1-1	high	TRUE
data_table	fr	S5.P2	S5.P2	1-1	high	TRUE
data_table	fr	S5.P3	S5.P3	1-1	high	TRUE
data_table	fr	S5.P4	S5.P4	1-1	high	TRUE
data_table	fr	S6.P1	S6.P1	1-1	high	TRUE
data_table	fr	S6.P2	S6.P2	1-1	high	TRUE
data_table	fr	S6.P3	S6.P3	1-1	high	TRUE
data_table	fr	S7.P1	S7.P1	1-1	high	TRUE
data_table	fr	S7.P2	S7.P2	1-1	high	TRUE
data_table	fr	S8.P1	S8.P1	1-1	high	TRUE
data_table	fr	S9.P1	S9.P1	1-1	high	TRUE
data_table	fr	S9.P2	S9.P2	1-1	high	TRUE
data_table	fr	S10.P1	S10.P1	1-1	high	TRUE
data_table	fr	S10.P2	S10.P2	1-1	high	TRUE
data_table	fr	S11.P1	S11.P1	1-1	high	TRUE
data_table	fr	S11.P2	S11.P2	1-1	high	TRUE
data_table	fr	S11.P3	S11.P3	1-1	high	TRUE
data_table	fr	S11.P4	S11.P4	1-1	high	TRUE
data_table	fr	S11.P5	S11.P5	1-1	high	TRUE
data_table	fr	S11.P6	S11.P6	1-1	high	TRUE
data_table	fr	S12.P1	S12.P1	1-1	high	TRUE
data_table	fr	S12.P2	S12.P2	1-1	high	TRUE
data_table	fr	S13.P1	S13.P1	1-1	high	TRUE
data_table	jp	S1.P1	S1.P1	1-1	high	TRUE
data_table	jp	S2.P1	S2.P1	1-1	high	TRUE
data_table	jp	S4.P1	S4.P1	1-1	high	TRUE
data_table	jp	S5.P1	S5.P1	1-1	high	TRUE
data_table	jp	S5.P2	S5.P2	1-1	high	TRUE
data_table	jp	S5.P3	S5.P3	1-1	high	TRUE
data_table	jp	S6.P1	S6.P1	1-1	high	TRUE
data_table	jp	S6.P2	S6.P2	1-1	high	TRUE
data_table	jp	S7.P1	S7.P1	1-1	high	TRUE
data_table	jp	S8.P1	S8.P1	1-1	high	TRUE
data_table	jp	S9.P1	S9.P1	1-1	high	TRUE
data_table	jp	S10.P1	S10.P1	1-1	high	TRUE
data_table	jp	S10.P2	S10.P2	1-1	high	TRUE
data_table	jp	S11.P1	S11.P1	1-1	high	TRUE
data_table	jp	S11.P2	S11.P2	1-1	high	TRUE
data_table	jp	S11.P3	S11.P3	1-1	high	TRUE
data_table	jp	S11.P4	S11.P4	1-1	high	TRUE
data_table	jp	S11.P5	S11.P5	1-1	high	TRUE
data_table	jp	S12.P1	S12.P1	1-1	high	TRUE
data_table	jp	S12.P2	S12.P2	1-1	high	TRUE
data_table	jp	S13.P1	S13.P1	1-1	high	TRUE
data_table	pt	S1.P1	S1.P1	1-1	high	TRUE
data_table	pt	S2.P1	S2.P1	1-1	high	TRUE
data_table	pt	S3.P1	S3.P1	1-1	high	TRUE
data_table	pt	S4.P1	S4.P1	1-1	high	TRUE
data_table	pt	S5.P1	S5.P1	1-1	high	TRUE
data_table	pt	S5.P2	S5.P2	1-1	high	TRUE
data_table	pt	S5.P3	S5.P3	1-1	high	TRUE
data_table	pt	S6.P1	S6.P1	1-1	high	TRUE
data_table	pt	S6.P2	S6.P2	1-1	high	TRUE
data_table	pt	S7.P1	S7.P1	1-1	high	TRUE
data_table	pt	S8.P1	S8.P1	1-1	high	TRUE
data_table	pt	S9.P1	S9.P1	1-1	high	TRUE
data_table	pt	S10.P1	S10.P1	1-1	high	TRUE
data_table	pt	S10.P2	S10.P2	1-1	high	TRUE
data_table	pt	S11.P1	S11.P1	1-1	high	TRUE
data_table	pt	S11.P2	S11.P2	1-1	high	TRUE
data_table	pt	S11.P3	S11.P3	1-1	high	TRUE
data_table	pt	S11.P4	S11.P4	1-1	high	TRUE
data_table	pt	S11.P5	S11.P5	1-1	high	TRUE
data_table	pt	S12.P1	S12.P1	1-1	high	TRUE
data_table	pt	S12.P2	S12.P2	1-1	high	TRUE
data_table	pt	S13.P1	S13.P1	1-1	high	TRUE
data_table	ru	S1.P1	S1.P1	1-1	high	TRUE
data_table	ru	S2.P1	S2.P1	1-1	high	TRUE
data_table	ru	S3.P1	S3.P1	1-1	high	TRUE
data_table	ru	S4.P1	S4.P1	1-1	high	TRUE
data_table	ru	S4.P2	S4.P2	1-1	high	TRUE
data_table	ru	S5.P1	S5.P1	1-1	high	TRUE
data_table	ru	S5.P2	S5.P2	1-1	high	TRUE
data_table	ru	S5.P3	S5.P3	1-1	high	TRUE
data_table	ru	S5.P4	S5.P4	1-1	high	TRUE
data_table	ru	S6.P1	S6.P1	1-1	high	TRUE
data_table	ru	S6.P2	S6.P2	1-1	high	TRUE
data_table	ru	S6.P3	S6.P3	1-1	high	TRUE
data_table	ru	S7.P1	S7.P1	1-1	high	TRUE
data_table	ru	S7.P2	S7.P2	1-1	high	TRUE
data_table	ru	S8.P1	S8.P1	1-1	high	TRUE
data_table	ru	S9.P1	S9.P1	1-1	high	TRUE
data_table	ru	S9.P2	S9.P2	1-1	high	TRUE
data_table	ru	S10.P1	S10.P1	1-1	high	TRUE
data_table	ru	S10.P2	S10.P2	1-1	high	TRUE
data_table	ru	S11.P1	S11.P1	1-1	high	TRUE
data_table	ru	S11.P2	S11.P2	1-1	high	TRUE
data_table	ru	S11.P3	S11.P3	1-1	high	TRUE
data_table	ru	S11.P4	S11.P4	1-1	high	TRUE
data_table	ru	S11.P5	S11.P5	1-1	high	TRUE
data_table	ru	S11.P6	S11.P6	1-1	high	TRUE
data_table	ru	S12.P1	S12.P1	1-1	high	TRUE
data_table	ru	S12.P2	S12.P2	1-1	high	TRUE
data_table	ru	S13.P1	S13.P1	1-1	high	TRUE
data_table	tr	S1.P1	S1.P1	1-1	high	TRUE
data_table	tr	S2.P1	S2.P1	1-1	high	TRUE
data_table	tr	S4.P1	S4.P1	1-1	high	TRUE
data_table	tr	S5.P1	S5.P1	1-1	high	TRUE
data_table	tr	S5.P2	S5.P2	1-1	high	TRUE
data_table	tr	S5.P3	S5.P3	1-1	high	TRUE
data_table	tr	S6.P1	S6.P1	1-1	high	TRUE
data_table	tr	S6.P2	S6.P2	1-1	high	TRUE
data_table	tr	S7.P1	S7.P1	1-1	high	TRUE
data_table	tr	S8.P1	S8.P1	1-1	high	TRUE
data_table	tr	S9.P1	S9.P1	1-1	high	TRUE
data_table	tr	S10.P1	S10.P1	1-1	high	TRUE
data_table	tr	S10.P2	S10.P2	1-1	high	TRUE
data_table	tr	S11.P1	S11.P1	1-1	high	TRUE
data_table	tr	S11.P2	S11.P2	1-1	high	TRUE
data_table	tr	S11.P3	S11.P3	1-1	high	TRUE
data_table	tr	S11.P4	S11.P4	1-1	high	TRUE
data_table	tr	S11.P5	S11.P5	1-1	high	TRUE
data_table	tr	S12.P1	S12.P1	1-1	high	TRUE
data_table	tr	S12.P2	S12.P2	1-1	high	TRUE
data_table	tr	S13.P1	S13.P1	1-1	high	TRUE
data_table	vn	S1.P1	S1.P1	1-1	high	TRUE
data_table	vn	S2.P1	S2.P1	1-1	high	TRUE
data_table	vn	S4.P1	S4.P1	1-1	high	TRUE
data_table	vn	S5.P1	S5.P1	1-1	high	TRUE
data_table	vn	S5.P2	S5.P2	1-1	high	TRUE
data_table	vn	S5.P3	S5.P3	1-1	high	TRUE
data_table	vn	S6.P1	S6.P1	1-1	high	TRUE
data_table	vn	S6.P2	S6.P2	1-1	high	TRUE
data_table	vn	S7.P1	S7.P1	1-1	high	TRUE
data_table	vn	S8.P1	S8.P1	1-1	high	TRUE
data_table	vn	S9.P1	S9.P1	1-1	high	TRUE
data_table	vn	S10.P1	S10.P1	1-1	high	TRUE
data_table	vn	S10.P2	S10.P2	1-1	high	TRUE
data_table	vn	S11.P1	S11.P1	1-1	high	TRUE
data_table	vn	S11.P2	S11.P2	1-1	high	TRUE
data_table	vn	S11.P3	S11.P3	1-1	high	TRUE
data_table	vn	S11.P4	S11.P4	1-1	high	TRUE
data_table	vn	S11.P5	S11.P5	1-1	high	TRUE
data_table	vn	S12.P1	S12.P1	1-1	high	TRUE
data_table	vn	S12.P2	S12.P2	1-1	high	TRUE
data_table	vn	S13.P1	S13.P1	1-1	high	TRUE
data_used	es	S1.P1	S1.P1	1-1	high	TRUE
data_used	es	S2.P1	S2.P1	1-1	high	TRUE
data_used	es	S3.P1	S3.P1	1-1	high	TRUE
data_used	es	S4.P1	S4.P1	1-1	high	TRUE
data_used	es	S4.P2	S4.P2	1-1	high	TRUE
data_used	es	S5.P1	S5.P1	1-1	high	TRUE
data_used	es	S5.P2	S5.P2	1-1	high	TRUE
data_used	es	S6.P1	S6.P1	1-1	high	TRUE
data_used	es	S6.P2	S6.P2	1-1	high	TRUE
data_used	es	S7.P1	S7.P1	1-1	high	TRUE
data_used	es	S7.P2	S7.P2	1-1	high	TRUE
data_used	es	S8.P1	S8.P1	1-1	high	TRUE
data_used	es	S9.P1	S9.P1	1-1	high	TRUE
data_used	es	NA	S9.P2	unmatched-tr	high	TRUE
data_used	es	S9.P2	S9.P3	1-1	high	TRUE
data_used	es	S9.P3	S9.P4	1-1	high	TRUE
data_used	es	S10.P1	S10.P1	1-1	high	TRUE
data_used	es	S10.P2	S10.P2	1-1	high	TRUE
data_used	es	S11.P1	S11.P1	1-1	high	TRUE
data_used	es	S11.P2	S11.P2	1-1	high	TRUE
data_used	es	S12.P1	S12.P1	1-1	high	TRUE
data_used	es	S13.P1	S13.P1	1-1	high	TRUE
data_used	es	S14.P1	S14.P1	1-1	high	TRUE
data_used	es	S14.P2	S14.P2	1-1	high	TRUE
data_used	es	S15.P1	S15.P1	1-1	high	TRUE
data_used	es	NA	S15.P2	unmatched-tr	high	TRUE
data_used	es	NA	S15.P3	unmatched-tr	high	TRUE
data_used	es	S15.P2	S15.P4	1-1	high	TRUE
